manga_id,title,type,score,status,genres_Action,genres_Comedy,genres_Drama,genres_Fantasy,genres_Romance,themes_School,demographics_Seinen,demographics_Shoujo,demographics_Shounen,score,log_scored_by,log_members,log_favorites,Content_Others
30315,Last Game,manga,8.18,finished,0,1,0,0,1,0,0,1,0,0.47773279352226705,0.7374000963936768,0.7091683855732789,0.711707283928973,0
13245,Chihayafuru,manga,8.56,finished,0,0,1,0,0,0,0,0,0,0.6315789473684208,0.5854693026440724,0.5816552920731508,0.6691095017792236,1
320,Gakuen Alice,manga,8.33,finished,0,1,1,0,0,1,0,1,0,0.5384615384615383,0.6387431287676147,0.5758842046415096,0.6894754927802539,1
87610,Tensei shitara Slime Datta Ken,light_novel,8.49,currently_publishing,0,0,0,1,0,0,0,0,0,0.6032388663967612,0.5955663625080071,0.5564579276324386,0.6493860915982969,1
72025,Kengan Ashura,manga,8.29,finished,1,0,0,0,0,0,0,0,0,0.5222672064777321,0.6544838750957095,0.6169946583572179,0.6634427192213944,1
45143,Kono Oto Tomare!,manga,8.68,currently_publishing,0,0,1,0,0,1,0,0,1,0.6801619433198378,0.5708447297548777,0.5690849308407959,0.6662167502019875,1
1630,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,manga,8.15,finished,1,0,0,0,0,0,0,0,1,0.4655870445344128,0.7747322510747153,0.712948654200878,0.6936655817339749,1
119022,Kage no Jitsuryokusha ni Naritakute!,manga,8.27,currently_publishing,1,1,0,1,0,0,0,0,0,0.5141700404858294,0.6566150968749788,0.644138144111392,0.6677276117266921,1
10010,Beelzebub,manga,8.14,finished,1,1,0,0,0,1,0,0,1,0.4615384615384617,0.7746201623522379,0.7318808026247285,0.728365048381536,1
29,Paradise Kiss,manga,8.3,finished,0,0,1,0,1,1,0,0,0,0.5263157894736841,0.6385325122581978,0.6024741545044343,0.6683867938747913,1
141120,The Boxer,manhwa,8.41,finished,0,0,1,0,0,0,0,0,0,0.5708502024291495,0.6021177890982813,0.5279497914096947,0.6113817340062263,1
91514,Kishuku Gakkou no Juliet,manga,8.24,finished,1,1,0,0,1,1,0,0,1,0.5020242914979756,0.666672973278856,0.6236354725205981,0.6751296734115754,0
9699,Doukyuusei,manga,8.31,finished,0,0,0,0,0,1,0,0,0,0.5303643724696356,0.6244155567993933,0.5597333449102697,0.6203199094916547,1
3083,Suzumiya Haruhi Series,light_novel,8.59,currently_publishing,0,1,1,0,0,1,0,0,0,0.643724696356275,0.5688424845047974,0.557069743845342,0.6437677730116858,1
47,Katekyo Hitman Reborn!,manga,8.12,finished,1,1,0,0,0,1,0,0,1,0.4534412955465581,0.7824966041274283,0.7406954259913598,0.78509717896414,1
6520,Hana to Akuma,manga,8.29,finished,0,0,0,1,1,0,0,1,0,0.5222672064777321,0.63325193994045,0.5836822570346711,0.6340665878800078,1
53,Yuu☆Yuu☆Hakusho,manga,8.2,finished,1,1,1,0,0,0,0,0,1,0.48582995951416974,0.6865315553986068,0.6477526826757125,0.6749698207508874,1
75989,Boku no Hero Academia,manga,8.09,currently_publishing,1,0,0,0,0,1,0,0,1,0.4412955465587043,0.9219684744371482,0.9355853779731824,0.8753144021739007,1
564,Gantz,manga,8.1,finished,1,0,1,0,0,0,1,0,0,0.4453441295546554,0.8433359769716439,0.8363583231368981,0.8372776206555615,1
112589,Tonikaku Kawaii,manga,8.2,currently_publishing,0,1,0,0,1,0,0,0,1,0.48582995951416974,0.6842163435109622,0.6784587485541773,0.6978805806173777,0
3299,Ookami to Koushinryou,manga,8.45,finished,0,0,1,1,1,0,1,0,0,0.5870445344129549,0.5865268088810386,0.5680411087145052,0.6534731048632003,1
1859,Natsume Yuujinchou,manga,8.66,currently_publishing,0,0,1,0,0,0,0,1,0,0.6720647773279351,0.5606810109769559,0.5792406127485272,0.6549415895793786,1
11,Naruto,manga,8.07,finished,1,0,0,1,0,0,0,0,1,0.4331983805668016,0.9515496856544642,0.9273944446810765,0.9132102662553243,1
11327,One Outs,manga,8.56,finished,0,0,0,0,0,0,1,0,0,0.6315789473684208,0.5663496711834991,0.5372855742997271,0.6117845783952782,1
119072,Here U Are,manhua,8.45,finished,0,0,1,0,0,1,0,0,0,0.5870445344129549,0.5836199012327584,0.5035747485678015,0.6179846990273012,1
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,manga,8.14,currently_publishing,0,0,0,1,0,0,1,0,0,0.4615384615384617,0.7281410496178807,0.71741704563631,0.7077429703726048,1
93972,Totsukuni no Shoujo,manga,8.32,finished,0,0,0,1,0,0,0,0,1,0.5344129554655868,0.6099752911413486,0.6572189829811912,0.6761141473004686,0
112922,Gokushufudou,manga,8.14,currently_publishing,0,1,0,0,0,0,0,0,0,0.4615384615384617,0.7258154383346013,0.7419948823329545,0.6980273415350043,1
144267,Kaoru Hana wa Rin to Saku,manga,8.6,currently_publishing,0,0,1,0,1,1,0,0,0,0.6477732793522262,0.5604523382196281,0.5468518506762781,0.623823829369314,0
58027,Tsurezure Children,manga,8.23,finished,0,1,0,0,1,1,0,0,1,0.49797570850202444,0.6488510028548738,0.6228724019253458,0.6419982972363201,0
4571,Akagami no Shirayuki-hime,manga,8.24,currently_publishing,0,0,1,1,1,0,0,1,0,0.5020242914979756,0.6405809948362108,0.6528815391592855,0.6798518761445862,0
908,Soul Eater,manga,8.09,finished,1,0,0,1,0,0,0,0,1,0.4412955465587043,0.8067250457061831,0.8043098404997595,0.7881846207364229,1
85781,Dungeon Meshi,manga,8.38,currently_publishing,0,1,0,1,0,0,1,0,0,0.5587044534412957,0.5898970612969018,0.6186634104578783,0.6656119935654722,1
57,Hanazakari no Kimitachi e,manga,8.29,finished,0,1,1,0,1,1,0,1,0,0.5222672064777321,0.6165719846319676,0.5511683123772066,0.6468900779871041,1
110485,Shuumatsu no Walküre,manga,8.11,currently_publishing,1,0,0,1,0,0,1,0,0,0.449392712550607,0.7580904651162307,0.7500510453618747,0.7388540774821639,1
7458,Death Note Another Note: Los Angeles BB Renzoku Satsujin Jiken,novel,8.3,finished,0,0,0,0,0,0,0,0,0,0.5263157894736841,0.610893437143668,0.5465952099480644,0.58080545601807,1
13702,Tonari no Kaibutsu-kun,manga,8.12,finished,0,1,0,0,1,1,0,1,0,0.4534412955465581,0.7371540529423782,0.7199125633971095,0.6984904301551903,0
443,Mars,manga,8.33,finished,0,0,1,0,1,0,0,1,0,0.5384615384615383,0.6003582518830178,0.543279394643511,0.6487797498827308,1
102256,Ao Ashi,manga,8.6,currently_publishing,0,0,0,0,0,0,1,0,0,0.6477732793522262,0.5562728074861497,0.5001506780378875,0.6215835834141548,1
92,Bishoujo Senshi Sailor Moon,manga,8.2,finished,0,0,1,1,1,0,0,1,0,0.48582995951416974,0.6557032964361093,0.611089679496321,0.717873525280302,1
107562,Kusuriya no Hitorigoto,manga,8.46,currently_publishing,0,0,1,0,0,0,1,0,0,0.5910931174089069,0.5715675723510388,0.5824578343125046,0.6401433742725872,1
25096,Gin no Saji,manga,8.33,finished,0,1,1,0,0,1,0,0,1,0.5384615384615383,0.5988235862924497,0.5691044110205405,0.6269096718403194,1
872,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,manga,8.1,finished,1,0,0,0,0,0,0,0,1,0.4453441295546554,0.7604363989950448,0.7005031267032569,0.6938454165912894,1
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,manga,8.09,finished,1,0,0,0,0,0,0,0,1,0.4412955465587043,0.7729941266867734,0.6972733410684229,0.6205015813486329,1
24308,No.6,manga,8.26,finished,1,0,1,0,0,0,0,1,0,0.5101214574898782,0.6175134447075358,0.595026251649865,0.660499936695186,1
58007,Shingeki no Kyojin: Kuinaki Sentaku,manga,8.16,finished,1,0,0,0,0,0,0,1,0,0.46963562753036436,0.6758914354578095,0.6074876250332923,0.600792209768571,0
88639,"Ohayou, Ibarahime",manga,8.5,finished,0,0,0,0,1,0,0,1,0,0.6072874493927123,0.5617274034741925,0.5415990924755809,0.5985543041517921,1
17051,Barakamon,manga,8.44,currently_publishing,0,1,0,0,0,0,0,0,1,0.5829959514170038,0.5689385806370985,0.5688119503455791,0.6189757268699618,1
28393,Sakamichi no Apollon,manga,8.52,finished,0,0,1,0,1,1,0,0,0,0.615384615384615,0.5583514183115924,0.5198355053616925,0.5863920199318882,1
11652,Kuroko no Basket,manga,8.12,finished,0,1,0,0,0,1,0,0,1,0.4534412955465581,0.7158689771777397,0.6659392597182725,0.7068217923359746,1
29983,Noblesse,manhwa,8.11,finished,1,1,0,0,0,1,0,0,0,0.449392712550607,0.727597833874399,0.7191747703441316,0.7275036399550995,1
481,Planetes,manga,8.28,finished,0,0,1,0,0,0,1,0,0,0.5182186234817809,0.6083497375505599,0.6082395842931552,0.6379025239378691,1
869,Konjiki no Gash!!,manga,8.35,finished,1,1,0,0,0,0,0,0,1,0.546558704453441,0.5870521339800024,0.5279142017735086,0.6509681781648662,1
81,Aria,manga,8.63,finished,0,1,1,0,0,0,0,0,1,0.6599190283400809,0.5495773958742994,0.5543251699239815,0.6695197526080438,1
104039,86,light_novel,8.81,currently_publishing,1,0,1,0,0,0,0,0,0,0.7327935222672064,0.5416532338158885,0.5566776160707323,0.6768686142322763,1
101396,Sasaki to Miyano,manga,8.54,currently_publishing,0,0,0,0,0,1,0,0,0,0.6234817813765177,0.5549389380107653,0.5367630377516235,0.6516013204622778,1
735,Black Lagoon,manga,8.28,currently_publishing,1,0,1,0,0,0,1,0,0,0.5182186234817809,0.6039643226148724,0.6080216499704931,0.6519789684657353,1
15805,Tasogare Otome x Amnesia,manga,8.22,finished,0,0,0,0,1,1,0,0,1,0.4939271255060729,0.6232943378971357,0.5909266825126673,0.6336526142524295,1
121480,Yofukashi no Uta,manga,8.16,currently_publishing,0,0,0,0,1,0,0,0,1,0.46963562753036436,0.6562199543419099,0.6718021707198112,0.6951443529192701,1
113010,Bakemonogatari,manga,8.51,finished,1,1,1,0,1,0,0,0,1,0.6113360323886639,0.5533357312604475,0.5470047320635814,0.6329233041864146,1
9296,Seven Days,manga,8.13,finished,0,0,0,0,0,1,0,0,0,0.4574898785425101,0.6797759017193915,0.6197173201258177,0.6504582682563793,1
87844,The Fable,manga,8.49,finished,0,1,0,0,0,0,1,0,0,0.6032388663967612,0.5549628858359651,0.5589615358381441,0.5943066229472563,1
463,NHK ni Youkoso!,manga,8.15,finished,0,1,1,0,1,0,0,0,1,0.4655870445344128,0.6581009369121141,0.6221000165277768,0.6864796692830358,1
1414,SKET Dance,manga,8.37,finished,0,1,1,0,0,1,0,0,1,0.5546558704453437,0.5715571269902359,0.5333890921752782,0.6222973883952054,1
48347,Ballroom e Youkoso,manga,8.36,currently_publishing,0,1,1,0,1,1,0,0,1,0.5506072874493921,0.5717762914134895,0.5625592566157112,0.609407450676241,1
58141,Machida-kun no Sekai,manga,8.36,finished,0,0,0,0,1,1,0,1,0,0.5506072874493921,0.5682750398594537,0.5130004654370051,0.5758540082354925,1
112115,Act-age,manga,8.24,discontinued,0,0,1,0,0,0,0,0,1,0.5020242914979756,0.6004653685819678,0.5987017682363542,0.634786255510917,1
35003,Yamada-kun to 7-nin no Majo,manga,8.05,finished,0,1,0,0,1,1,0,0,1,0.4251012145748989,0.7558614789982215,0.733594041353022,0.7325792230459387,1
99969,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,manga,8.12,finished,0,0,0,0,0,0,0,0,0,0.4534412955465581,0.663182604543547,0.5944552418477971,0.6721063857148109,1
1802,Cat Street,manga,8.24,finished,0,0,1,0,1,0,0,1,0,0.5020242914979756,0.5940911927077807,0.539173968776667,0.5927310034645826,1
1101,Akumetsu,manga,8.14,finished,1,0,1,0,0,0,0,0,1,0.4615384615384617,0.6487402933366527,0.6428715671765737,0.6444562967226335,1
591,Koukou Debut,manga,8.1,finished,0,1,0,0,1,1,0,1,0,0.4453441295546554,0.6795009807390949,0.6442843594715539,0.6593169371791223,0
134744,The Legend of the Northern Blade,manhwa,8.39,currently_publishing,1,0,0,1,0,0,0,0,0,0.5627530364372468,0.5562846513932428,0.5060309888380232,0.5754452278453577,1
121213,Kimi wa Houkago Insomnia,manga,8.55,currently_publishing,0,0,0,0,1,1,1,0,0,0.6275303643724697,0.5390748650599061,0.5644978796471172,0.6140322058183719,0
114043,"Umarekawattemo Mata, Watashi to Kekkon shitekuremasu ka",manga,8.62,finished,0,0,0,0,1,0,0,0,0,0.6558704453441289,0.5349537375887351,0.49213349719875943,0.5727394481314998,0
3082,Nichijou,manga,8.37,currently_publishing,0,1,0,0,0,1,0,0,1,0.5546558704453437,0.5574632556133737,0.5498325912939901,0.6369595462746463,1
705,Shingetsutan Tsukihime,manga,8.17,finished,1,0,0,0,1,0,0,0,0,0.4736842105263155,0.6144982445676465,0.5683820050131945,0.648169079326842,1
6164,My Girl,manga,8.4,finished,0,0,1,0,0,0,1,0,0,0.5668016194331984,0.5531778871604963,0.5307807305668029,0.5661479622825091,1
20,Hikaru no Go,manga,8.12,finished,0,1,1,0,0,0,0,0,1,0.4534412955465581,0.6488510028548738,0.5872672354382444,0.648169079326842,1
78537,Karakai Jouzu no Takagi-san,manga,8.09,currently_publishing,0,1,0,0,0,1,0,0,1,0.4412955465587043,0.6695023329885376,0.6679505763164357,0.6807239444756401,1
731,Eden: It's an Endless World!,manga,8.25,finished,1,0,1,0,0,0,1,0,0,0.5060728744939271,0.5834400366965665,0.6235889178626719,0.6510105337655531,1
17904,Kuragehime,manga,8.25,finished,0,1,0,0,0,0,0,0,0,0.5060728744939271,0.5819435194365973,0.5687260568563337,0.6492997340605835,1
928,Pocket Monsters Special,manga,8.11,currently_publishing,1,0,0,0,0,0,0,0,0,0.449392712550607,0.6507559436635714,0.5992765713113086,0.715953023274159,1
126479,Mikkakan no Koufuku,novel,8.93,finished,0,0,1,0,0,0,0,0,0,0.781376518218623,0.5234302017335596,0.49712759069309675,0.598476080887228,0
92299,Berserk: Shinen no Kami 2,one_shot,8.5,finished,0,0,0,0,0,0,1,0,0,0.6072874493927123,0.5383633305526926,0.4371147245986202,0.4004960854291082,0
112268,Sono Bisque Doll wa Koi wo Suru,manga,8.01,currently_publishing,0,0,0,0,0,1,1,0,0,0.40890688259109265,0.7538455324778351,0.7640053484732512,0.732644468765227,1
58563,Innocent,manga,8.2,finished,0,0,1,0,0,0,1,0,0,0.48582995951416974,0.5922899961961551,0.6113596678705018,0.6377543221095627,1
12854,Toaru Majutsu no Index,light_novel,8.41,finished,1,1,0,1,0,0,0,0,0,0.5708502024291495,0.544295766686277,0.5214079524504975,0.6415737944601446,1
40761,Ookami Kodomo no Ame to Yuki,manga,8.33,finished,0,0,1,1,1,0,1,0,0,0.5384615384615383,0.5560000788232774,0.4893790475081732,0.5372070594428229,1
3102,Girl Friends,manga,8.1,finished,0,0,0,0,0,1,1,0,0,0.4453441295546554,0.6496506473460076,0.5931635417499235,0.6801535947425694,1
348,Genshiken,manga,8.23,finished,0,1,1,0,0,1,1,0,0,0.49797570850202444,0.5813763396517558,0.5664996877542152,0.6493860915982969,1
14483,Uchuu Kyoudai,manga,8.78,currently_publishing,0,0,1,0,0,0,1,0,0,0.7206477732793517,0.5221041275041819,0.5417665519548209,0.6210442932182725,1
419,Nodame Cantabile,manga,8.41,finished,0,1,0,0,1,0,0,0,0,0.5708502024291495,0.5421198409681619,0.5061188305710171,0.5796429855715438,1
70801,Dead Dead Demons Dededede Destruction,manga,8.23,finished,0,0,1,0,0,1,1,0,0,0.49797570850202444,0.5792574144941646,0.6506030901280542,0.6561862260188571,1
110031,Summertime Render,manga,8.21,finished,0,0,0,0,0,0,0,0,1,0.48987854251012175,0.5839599694984509,0.5815978079367474,0.5922273486207823,1
95012,"Kumo desu ga, Nani ka?",light_novel,8.39,finished,1,1,0,1,0,0,0,0,0,0.5627530364372468,0.5436930479936705,0.4954870197986396,0.6383455949743253,1
736,Shin Angyo Onshi,manga,8.32,finished,1,0,1,1,0,0,1,0,0,0.5344129554655868,0.552177506164017,0.5442889442792862,0.6085769865428393,1
26769,Bokura wa Minna Kawai-sou,manga,8.14,finished,0,0,0,0,1,1,1,0,0,0.4615384615384617,0.6076452566106197,0.5762268632027001,0.6222381316322955,1
18,Kodomo no Omocha,manga,8.3,finished,0,1,1,0,1,1,0,1,0,0.5263157894736841,0.5544710105139864,0.47433798188510057,0.6020773698477452,1
3649,Fate/Zero,light_novel,8.52,finished,1,0,0,1,0,0,0,0,0,0.615384615384615,0.5283861118650744,0.5071283485180427,0.585120744011797,1
17,Kareshi Kanojo no Jijou,manga,8.16,finished,0,1,1,0,1,1,0,1,0,0.46963562753036436,0.5935170090901162,0.5604807262780178,0.6312325831247996,0
1183,Cross Game,manga,8.48,finished,0,1,1,0,1,1,0,0,1,0.5991902834008096,0.5314458026244563,0.4657487959228841,0.5750344845166522,1
37755,Saiki Kusuo no Ψ-nan,manga,8.3,finished,0,1,0,0,0,1,0,0,1,0.5263157894736841,0.5532750462301029,0.5316517731313526,0.577669723120547,1
104271,Chi no Wadachi,manga,8.04,currently_publishing,0,0,1,0,0,0,1,0,0,0.4210526315789469,0.6768269952842468,0.7037516672244577,0.68146865694427,1
7482,Rainbow: Nisha Rokubou no Shichinin,manga,8.47,finished,0,0,1,0,0,0,1,0,0,0.5951417004048585,0.5316345016359122,0.5376918351279385,0.5774698699131828,1
119392,Boy Meets Maria,manga,8.3,finished,0,0,1,0,0,1,0,0,0,0.5263157894736841,0.5521530035443135,0.4623211025746823,0.5886161996850272,1
77637,Helck,manga,8.21,finished,1,0,0,1,0,0,0,0,0,0.48987854251012175,0.5721926581146334,0.5500971358981739,0.5887039750994404,0
3986,Deadman Wonderland,manga,7.95,finished,1,0,1,0,0,0,0,0,1,0.3846153846153846,0.8241810006570819,0.8165019302129981,0.7796461812365604,1
102165,Tokidoki,one_shot,8.03,finished,0,0,1,0,1,1,0,0,1,0.41700404858299533,0.6749798712160585,0.584805577057252,0.587466846227059,0
24457,Mahou Shoujo Madoka★Magica,manga,8.08,finished,0,0,1,1,0,1,0,0,0,0.4372469635627527,0.6321334715208285,0.5618137100105325,0.6237656210418963,1
117840,Ase to Sekken,manga,8.17,finished,0,1,0,0,1,0,1,0,0,0.4736842105263155,0.5840165552188464,0.5510895441602139,0.603195518238334,1
100323,Yuukoku no Moriarty,manga,8.46,currently_publishing,0,0,0,0,0,0,0,0,1,0.5910931174089069,0.5296310361386881,0.5378445042651092,0.6486492584251734,1
49865,Ajin,manga,7.98,finished,1,0,0,0,0,0,1,0,0,0.39676113360323884,0.7280025867028396,0.7468864147703953,0.7085031124030408,1
17465,Omoide Emanon,manga,8.03,finished,0,0,1,0,0,0,1,0,0,0.41700404858299533,0.6616533816669018,0.6300054361627794,0.6557065772825488,0
115730,Shadows House,manga,8.38,currently_publishing,0,0,0,1,0,0,1,0,0,0.5587044534412957,0.5350665940141791,0.5569475740968586,0.6256089168051401,1
108187,Karakai Jouzu no (Moto) Takagi-san,manga,8.1,currently_publishing,0,1,0,0,1,0,0,0,0,0.4453441295546554,0.612358662321436,0.5830320997250606,0.6181713934641068,1
103942,Ao no Flag,manga,8.02,finished,0,0,0,0,1,1,0,0,1,0.4129554655870442,0.6667111979818091,0.6331422899971155,0.6939992603986593,0
1149,Hokuto no Ken,manga,8.11,finished,1,0,1,0,0,0,0,0,1,0.449392712550607,0.6057122670500231,0.5764647873471025,0.6470676330769913,1
118646,Why Raeliana Ended Up at the Duke's Mansion,manhwa,8.14,finished,0,0,0,1,1,0,0,0,0,0.4615384615384617,0.5892485051965867,0.5196049601527095,0.5755476062344073,1
96044,Taishou Otome Otogibanashi,manga,8.26,finished,0,1,0,0,1,0,0,0,1,0.5101214574898782,0.5522509844206592,0.48685340561953416,0.5624131421829087,1
55163,Gakkougurashi!,manga,8.06,finished,0,0,0,0,0,1,0,0,0,0.42914979757085003,0.6327413745128357,0.6115166969022654,0.6829971962306262,1
1474,Devilman,manga,8.04,finished,1,0,1,1,0,0,0,0,1,0.4210526315789469,0.6500183699036622,0.6086292834977294,0.6907621928257616,1
7776,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,manga,8.27,currently_publishing,1,1,0,0,0,0,0,0,0,0.5141700404858294,0.5487360030962715,0.5151027720479382,0.6704356854580245,1
103851,5-toubun no Hanayome,manga,7.93,finished,0,1,0,0,1,1,0,0,1,0.37651821862348145,0.8311727890983153,0.7865497033703033,0.7937173045164044,1
24903,Gangsta.,manga,8.07,currently_publishing,1,0,1,0,0,0,1,0,0,0.4331983805668016,0.6167954319742964,0.643069702172574,0.6635159217366362,1
84255,Hidamari ga Kikoeru,manga,8.18,finished,0,0,0,0,0,1,0,0,0,0.47773279352226705,0.5666436895998689,0.5277055835447695,0.5912962078352783,1
45757,Shokugeki no Souma,manga,7.93,finished,0,0,0,0,0,1,0,0,1,0.37651821862348145,0.8169364397506208,0.7991348162476484,0.7891333489204289,1
128,Petshop of Horrors,manga,8.26,finished,0,1,0,1,0,0,0,0,0,0.5101214574898782,0.5481422794083034,0.5313686005485625,0.6228877091221868,1
131334,Sakamoto Days,manga,8.01,currently_publishing,1,1,0,0,0,0,0,0,1,0.40890688259109265,0.6600845096822127,0.6759061868096055,0.6499453003991322,0
79,Sora wa Akai Kawa no Hotori,manga,8.31,finished,1,0,1,1,1,0,0,1,0,0.5303643724696356,0.5379784654890912,0.48327796019877356,0.6086465006741252,1
3438,Psyren,manga,7.96,finished,1,0,0,0,1,0,0,0,1,0.3886639676113357,0.7214657758292554,0.698520058155534,0.6880868282443988,1
704,Trigun Maximum,manga,8.24,finished,1,1,1,0,0,0,1,0,0,0.5020242914979756,0.5493268426828136,0.5075581611365805,0.6181092072499249,1
7378,Strobe Edge,manga,7.98,finished,0,0,0,0,1,1,0,1,0,0.39676113360323884,0.6870863665795021,0.6430165689162677,0.65792227910104,1
104565,Tokyo卍Revengers,manga,7.92,finished,1,0,0,0,0,0,0,0,1,0.3724696356275303,0.853893349673959,0.8324408124494247,0.8293761168282044,1
121504,Yubisaki to Renren,manga,8.45,currently_publishing,0,0,0,0,1,0,0,1,0,0.5870445344129549,0.5214592858624642,0.540398320395266,0.6175474874606859,0
3633,Beast Master,manga,7.97,finished,0,1,0,0,1,0,0,1,0,0.39271255060728727,0.7025247549789425,0.6326445464229062,0.6384437443067691,0
8,Full Moon wo Sagashite,manga,8.04,finished,0,1,1,1,1,0,0,1,0,0.4210526315789469,0.6274878847469473,0.55681265399284,0.6457719295965153,1
338,Chrno Crusade,manga,8.12,finished,1,0,1,1,1,0,0,0,1,0.4534412955465581,0.5838372767199115,0.5131180130771427,0.6078085791930328,1
633,Beauty Pop,manga,8.08,finished,0,1,0,0,1,1,0,1,0,0.4372469635627527,0.5992569117848517,0.5124282452996733,0.5942244152197949,0
7760,Hanma Baki,manga,8.14,finished,1,0,0,0,0,0,0,0,0,0.4615384615384617,0.5710337119308618,0.4790958424681693,0.5849375809143152,1
21479,Sword Art Online,light_novel,7.99,currently_publishing,1,0,0,1,1,0,0,0,0,0.4008097165991904,0.6562251619288265,0.6349775143231942,0.6978071056231623,1
23751,Monogatari Series: Second Season,light_novel,8.92,finished,0,1,1,0,0,0,0,0,0,0.7773279352226719,0.500254010227135,0.47684136727082693,0.5610906865057574,1
44307,Kakukaku Shikajika,manga,8.54,finished,0,0,0,0,0,0,0,0,0,0.6234817813765177,0.5088769974159179,0.501760827232181,0.5964968825969222,1
48025,Magi: Sinbad no Bouken,manga,8.11,finished,1,0,0,1,0,0,0,0,1,0.449392712550607,0.582202196790015,0.5424993760575685,0.5753427267739671,1
904,Kozure Ookami,manga,8.66,finished,1,0,0,0,0,0,1,0,0,0.6720647773279351,0.5036966269330475,0.586011622702201,0.6245769549524544,1
1257,Higurashi no Naku Koro ni: Onikakushi-hen,manga,8.12,finished,0,0,1,0,0,0,0,0,0,0.4534412955465581,0.5729488725572945,0.4954368427109841,0.5508035745328852,1
115746,Shinai naru Boku e Satsui wo Komete,manga,8.15,finished,0,0,1,0,0,0,1,0,0,0.4655870445344128,0.5614325952662217,0.5428090850768812,0.5741030364685892,1
110160,"Mata, Onaji Yume wo Miteita",manga,8.41,finished,0,0,1,0,0,0,0,0,0,0.5708502024291495,0.5178583418826318,0.45296702446697656,0.5662620878949557,0
133641,Villains Are Destined to Die,manhwa,8.24,currently_publishing,0,0,1,1,1,0,0,0,0,0.5020242914979756,0.5391021488204054,0.49105954040345323,0.5779686301242152,1
33297,Ao Haru Ride,light_novel,8.15,finished,0,0,0,0,1,1,0,1,0,0.4655870445344128,0.5611939581943225,0.49731982429501564,0.6721063857148109,0
7749,Oresama Teacher,manga,8.14,finished,0,1,0,0,0,1,0,1,0,0.4615384615384617,0.5642159321585006,0.561535757759632,0.6178600093057465,1
10884,Diamond no Ace,manga,8.22,finished,0,0,0,0,0,1,0,0,1,0.4939271255060729,0.5419600629434828,0.47869091710730305,0.5856678917228649,1
